,Synthesizable,Material ID,Formula,Crystal System,Space Group Symbol,Space Group Number,Sites,Energy Above Hull,Formation Energy,Predicted Stable,Volume,Density,Band Gap,Is Gap Direct,Is Metal,Magnetic Ordering,Total Magnetization,"Bulk Modulus, Voigt","Bulk Modulus, Reuss","Bulk Modulus, VRH","Shear Modulus, Voigt","Shear Modulus, Reuss","Shear Modulus, VRH",Elastic Anisotropy,Weighted Surface Energy,Surface Anisotropy,Shape Factor,Work Function,Piezoelectric Modulus,Total Dielectric Constant,Ionic Dielectric Constant,Static Dielectric Constant
113,FALSE,mp-720402,B10H13CSN,Monoclinic,P2_1/c,14,104,0.163575417,-0.191478566,FALSE,1130.70964,1.0532408,2.5442,FALSE,FALSE,NM,0.0004928,,,,,,,,,,,,,,,
114,FALSE,mp-738633,AgB10H26C6N,Monoclinic,P2_1/c,14,176,0.143578527,-0.134177622,FALSE,1618.176626,1.347395925,3.8864,TRUE,FALSE,NM,0.0886782,,,,,,,,,,,,,,,
115,FALSE,mp-1204520,AgB10P2H40C15NCl2O3,Monoclinic,P2_1/c,14,296,0.299005337,-0.18794429,FALSE,3323.714919,1.261627773,2.0022,FALSE,FALSE,NM,1.86E-05,,,,,,,,,,,,,,,
116,FALSE,mp-720401,B10H13CSN,Monoclinic,P2_1/c,14,104,0.16321895,-0.191835034,FALSE,1157.972792,1.028443444,2.9344,FALSE,FALSE,NM,0.0008722,,,,,,,,,,,,,,,
117,FALSE,mp-1195330,KB11H13C2NO,Monoclinic,C2/m,12,58,0.143413984,-0.418713048,FALSE,696.7664101,1.073158518,4.8833,TRUE,FALSE,NM,0.2944669,,,,,,,,,,,,,,,
118,FALSE,mp-1199984,B11H11C4SI10NF,Monoclinic,P2_1/c,14,156,0.051445637,-0.407993981,FALSE,3402.653961,2.951826019,2.213,FALSE,FALSE,NM,0.0005873,,,,,,,,,,,,,,,
119,FALSE,mp-1198154,B11H18C4S2NCl,Monoclinic,P2_1/c,14,296,0.156175331,-0.221525681,FALSE,3370.934842,1.177114593,3.5256,TRUE,FALSE,NM,0.0002704,,,,,,,,,,,,,,,
120,TRUE,mp-1226982,FeB18H42C8(SN)2,Monoclinic,C2/c,15,146,0.200930345,-0.127293176,FALSE,1442.736311,1.10724099,0.5532,FALSE,FALSE,NM,0.0004568,,,,,,,,,,,,,,,
121,TRUE,mp-1180195,NiB20H24(C4N)2,Monoclinic,P2_1/c,14,110,0.756403643,0.464502771,FALSE,1355.587447,1.036812564,0,FALSE,TRUE,FM,0.0142787,,,,,,,,,,,,,,,
122,FALSE,mp-1201695,B20H30C3N2,Orthorhombic,P2_12_12_1,19,220,0.167565864,-0.149486737,FALSE,2221.190596,0.928517391,3.0457,TRUE,FALSE,NM,0.2331416,,,,,,,,,,,,,,,
123,FALSE,mp-1200316,Sn4HgB44H124C24(N4Cl)2,Tetragonal,I-42m,121,207,0.171486213,-0.171768415,FALSE,2683.605195,1.081189125,2.3413,TRUE,FALSE,NM,0,,,,,,,,,,,,,,,
124,FALSE,mp-1204293,BH10C3NF4,Monoclinic,P2_1/m,11,38,0.072401403,-1.0644858,FALSE,380.1138187,1.283673776,7.2814,FALSE,FALSE,NM,0.0010917,,,,,,,,,,,,,,,
125,TRUE,mp-1008523,BC2N,Tetragonal,P-4m2,115,4,0.99695768,0.263861323,FALSE,24.2503408,3.344251291,1.5216,FALSE,FALSE,NM,0.0001645,,,,,,,,,,,,,,,
126,TRUE,mp-1214049,Ca3BCBr2N,Orthorhombic,Pnma,62,32,0,-1.40313929,TRUE,652.9338947,3.223454518,2.2271,TRUE,FALSE,NM,0.0003118,,,,,,,,,,,,,,,
127,FALSE,mp-759882,AgBH8C4(N2F)4,Triclinic,P-1,2,52,0.077754531,-0.830052923,FALSE,563.9405114,2.136742849,3.7801,FALSE,FALSE,NM,0,,,,,,,,,,,,,,,
128,FALSE,mp-1205404,K2B(CN)3,Orthorhombic,Fdd2,43,18,0.322233257,-0.341212796,FALSE,341.0973937,1.626569592,2.4621,FALSE,FALSE,NM,0.000261,,,,,,,,,,,,,,,
129,FALSE,mp-1193817,BH4C4N5,Tetragonal,I4_1/a,88,28,0.3290769,-0.106594686,FALSE,412.8103268,1.069339973,6.3532,FALSE,FALSE,NM,0.0000926,,,,,,,,,,,,,,,
130,TRUE,mp-1209706,RbB(CN)2,Tetragonal,I4_1/a,88,24,0.869293995,0.141853577,FALSE,568.208616,1.733733139,0.608,FALSE,FALSE,FM,7.9997759,,,,,,,,,,,,,,,
131,FALSE,mp-616577,Sr3BCNCl2,Orthorhombic,Pnma,62,32,0,-1.517763746,TRUE,707.7978447,3.477752772,1.8788,TRUE,FALSE,NM,0.0032131,,,,,,,,,,,,,,,
132,FALSE,mp-698440,SiBHC3NCl2,Monoclinic,P2_1/c,14,36,0.910082589,0.042652666,FALSE,766.2131065,1.39437159,0.7866,FALSE,FALSE,FM,4.0009592,,,,,,,,,,,,,,,
133,FALSE,mp-1203624,Si2BAsH29C9N,Orthorhombic,Cmc2_1,36,86,0.1088783,-0.189825151,FALSE,1011.679344,0.962619756,3.354,TRUE,FALSE,NM,0.1968453,,,,,,,,,,,,,,,
134,FALSE,mp-559063,CsBC3NO2F9,Triclinic,P-1,2,34,0.508314948,-1.77684823,FALSE,507.5758377,2.595875099,3.4032,FALSE,FALSE,NM,0,,,,,,,,,,,,,,,
135,FALSE,mp-13591,RbB(CN)4,Tetragonal,I4_1/a,88,20,0.376361785,-0.145408029,FALSE,402.3024104,1.653911767,6.3138,FALSE,FALSE,NM,0,,,,,,,,,,,,,,,
136,TRUE,mp-1078541,BC2N,Monoclinic,C2/m,12,8,0.642097661,-0.090998696,FALSE,52.93775299,3.063946954,2.4683,FALSE,FALSE,NM,0.0015397,,,,,,,,,,,,,,,
137,FALSE,mp-571433,NaB(CN)4,Cubic,Fd-3m,227,20,0.372123969,-0.120933829,FALSE,418.8624872,1.093146994,6.5013,FALSE,FALSE,NM,0.0004064,,,,,,,,,,,,,,,
138,FALSE,mp-13592,TlB(CN)4,Tetragonal,I4_1/a,88,20,0.37062352,0.069584321,FALSE,390.3209881,2.716483072,5.2197,FALSE,FALSE,NM,0.000337,,,,,,,,,,,,,,,
139,TRUE,mp-1182357,BH12C3N,Trigonal,R3m,160,17,0.215900129,-0.179322471,FALSE,176.6649903,0.685637572,5.6453,FALSE,FALSE,NM,0,,,,,,,,,,,,,,,
140,FALSE,mp-1197645,Si2BPH29C9N,Orthorhombic,Cmc2_1,36,86,0.102025704,-0.197722943,FALSE,962.9749303,0.859740263,3.5158,TRUE,FALSE,NM,0.0003435,,,,,,,,,,,,,,,
141,FALSE,mp-1199944,BAsH13C3N,Orthorhombic,Pnma,62,76,0.221746622,-0.131873599,FALSE,925.8252533,1.068072497,4.006,FALSE,FALSE,NM,0.1510161,,,,,,,,,,,,,,,
142,FALSE,mp-706606,BH5CSN2,Orthorhombic,Pnma,62,40,0.235108148,-0.35184376,FALSE,464.0238909,1.258792715,3.9122,FALSE,FALSE,NM,0.000898,,,,,,,,,,,,,,,
143,FALSE,mp-567989,BH8CN,Orthorhombic,Pnma,62,44,0.130660799,-0.250659051,FALSE,382.3218094,0.779916658,6.158,FALSE,FALSE,NM,0.0025734,,,,,,,,,,,,,,,
144,TRUE,mp-1214918,BC6BrNF5,Monoclinic,C2/c,15,84,0.335120592,-0.969631495,FALSE,1278.644219,2.117701736,3.8548,FALSE,FALSE,NM,0.0003878,,,,,,,,,,,,,,,
145,FALSE,mp-559235,BH11C4NClF4,Monoclinic,P2_1/m,11,44,0.11331729,-0.942584837,FALSE,433.3563515,1.497428715,6.3732,FALSE,FALSE,NM,0.0004515,,,,,,,,,,,,,,,
146,FALSE,mp-1199055,BH6C2N5F4,Triclinic,P-1,2,36,0.040775406,-1.162508675,FALSE,396.5179128,1.565460823,4.3443,TRUE,FALSE,NM,0.0029218,,,,,,,,,,,,,,,
147,FALSE,mp-1198829,BH7C2N4OF4,Monoclinic,P2_1/c,14,76,0.014602033,-1.312334942,FALSE,771.5500162,1.634887188,5.0921,FALSE,FALSE,NM,0.0028199,,,,,,,,,,,,,,,
148,FALSE,mp-1199292,KBH4C4(N2O)4,Monoclinic,P2_1/c,14,88,0.482499575,-0.430852296,FALSE,1252.121492,1.474898664,2.731,TRUE,FALSE,NM,0.0004387,,,,,,,,,,,,,,,
149,FALSE,mp-862539,BH6CN3F4,Trigonal,R3m,160,15,0,-1.433592877,TRUE,155.0770779,1.572798834,5.6634,FALSE,FALSE,NM,0.0023152,,,,,,,,,,,,,,,
150,FALSE,mp-1202872,KBCNF3,Orthorhombic,Pbcn,60,56,0.16637794,-2.143250629,FALSE,929.5705217,1.899561301,6.7192,FALSE,FALSE,NM,0,,,,,,,,,,,,,,,
151,FALSE,mp-1106282,KBC3N3F,Triclinic,P-1,2,18,0.356625816,-0.629446142,FALSE,356.756691,1.368062137,5.729,FALSE,FALSE,NM,0,,,,,,,,,,,,,,,
152,FALSE,mp-13589,CuB(CN)4,Cubic,P-43m,215,10,0.360499535,0.067260992,FALSE,159.7271921,1.854939889,3.2264,FALSE,FALSE,NM,0,,,,,,,,,,,,,,,
153,FALSE,mp-734069,BH10C2N5O3,Orthorhombic,P2_12_12_1,19,84,0.01150881,-0.857514001,FALSE,737.1672281,1.468182725,4.5377,TRUE,FALSE,NM,0.0000003,,,,,,,,,,,,,,,
154,FALSE,mp-13590,LiB(CN)4,Cubic,P-43m,215,10,0.339826897,-0.15965354,FALSE,171.0643257,1.182534845,6.3482,FALSE,FALSE,NM,0,,,,,,,,,,,,,,,
155,TRUE,mp-1215033,BC24Br(NF2)6,Monoclinic,P2_1/c,14,176,0.232416997,-0.616825742,FALSE,2357.209029,1.947083333,1.4867,TRUE,FALSE,NM,0.0114188,,,,,,,,,,,,,,,
156,FALSE,mp-1204476,BH17C6NCl,Monoclinic,P2_1,4,52,0.12437807,-0.253415951,FALSE,523.8711475,0.947563446,5.0663,FALSE,FALSE,NM,0.0025965,,,,,,,,,,,,,,,
157,TRUE,mp-1079201,BC2N,Monoclinic,Cm,8,8,0.889996719,0.156900361,FALSE,48.13174353,3.369885551,0.7324,TRUE,FALSE,NM,0.0004629,,,,,,,,,,,,,,,
158,FALSE,mp-1203788,BH10C2N,Monoclinic,P2_1/c,14,56,0.181761533,-0.207999272,FALSE,629.098549,0.622074053,5.7052,TRUE,FALSE,NM,0.0178701,,,,,,,,,,,,,,,
159,TRUE,mp-1228833,BH2CN,Triclinic,P-1,2,30,0.543308379,-0.169381999,FALSE,439.9203272,0.879738086,4.8878,FALSE,FALSE,NM,0.0004707,,,,,,,,,,,,,,,
160,FALSE,mp-1195859,NaBH34(C3N)4,Hexagonal,P6_3,173,104,0.156415966,-0.162986607,FALSE,1057.590764,0.842291081,4.1881,FALSE,FALSE,NM,0.0013021,,,,,,,,,,,,,,,
161,FALSE,mp-669526,HgB(CN)4,Orthorhombic,Pbcm,57,80,0.48823101,0.194992467,FALSE,1448.052727,2.894100448,3.6368,FALSE,FALSE,NM,0.0373681,,,,,,,,,,,,,,,
162,FALSE,mp-574060,KB(CN)4,Tetragonal,I4_1/a,88,20,0.38703272,-0.135794424,FALSE,369.8723689,1.3825741,6.237,FALSE,FALSE,NM,0.000132,,,,,,,,,,,,,,,
163,FALSE,mp-1204978,SiBH6C2NCl2,Trigonal,R3c,161,78,0.038103319,-0.683784024,FALSE,1267.342476,1.209716398,5.1282,FALSE,FALSE,NM,0.0002017,,,,,,,,,,,,,,,
164,FALSE,mp-1199507,SiBH3CNCl3,Trigonal,R3c,161,60,0.048921386,-1.002431508,FALSE,1227.591725,1.414606372,4.9039,FALSE,FALSE,NM,0.0001014,,,,,,,,,,,,,,,
165,FALSE,mp-554318,BH11C4BrNF4,Monoclinic,P2_1/m,11,44,0.111316483,-0.921385305,FALSE,449.1690951,1.773375544,5.1176,FALSE,FALSE,NM,0.0036641,,,,,,,,,,,,,,,
166,FALSE,mp-1194718,BH17C5N2,Triclinic,P-1,2,50,0.20113471,-0.160124187,FALSE,492.2963969,0.782633879,4.2447,TRUE,FALSE,NM,0.004991,,,,,,,,,,,,,,,
167,FALSE,mp-698289,BH11AuC4IN2,Triclinic,P-1,2,40,0.231727615,-0.19967247,FALSE,506.5794713,2.765441132,1.9587,FALSE,FALSE,NM,0.0007754,,,,,,,,,,,,,,,
168,FALSE,mp-13588,CsB(CN)4,Tetragonal,I4_1/a,88,20,0.304974659,-0.154646838,FALSE,442.6871147,1.858913014,6.3553,FALSE,FALSE,NM,0.0006073,,,,,,,,,,,,,,,
169,FALSE,mp-556018,LiBH15C5NO3,Monoclinic,P2_1/c,14,104,0.31420873,-0.44373367,FALSE,952.6884688,1.080170468,4.047,TRUE,FALSE,NM,0.0027392,,,,,,,,,,,,,,,
170,FALSE,mp-555532,CsBC3NOF9,Monoclinic,P2_1/c,14,64,0.499120283,-1.763244288,FALSE,994.2399151,2.543587722,4.888,FALSE,FALSE,NM,0.0006883,,,,,,,,,,,,,,,
171,TRUE,mp-629458,BC2N,Orthorhombic,Pmm2,25,4,0.54073608,-0.192360277,FALSE,23.72330359,3.418547219,1.6619,FALSE,FALSE,NM,0.0001177,,,,,,,,,,,,,,,
172,FALSE,mp-558972,KBC4NF9,Orthorhombic,Pnma,62,64,0.435886669,-1.655159667,FALSE,1001.147363,1.877207272,6.5143,FALSE,FALSE,NM,0.0003935,,,,,,,,,,,,,,,
173,FALSE,mp-10413,AgB(CN)4,Cubic,P-43m,215,10,0.439434519,0.146195976,FALSE,194.105947,1.905573168,4.2798,FALSE,FALSE,NM,0,,,,,,,,,,,,,,,
174,FALSE,mp-649453,Ca3BCNCl2,Orthorhombic,Pnma,62,32,0,-1.552095291,TRUE,601.6283275,2.516839163,2.1079,TRUE,FALSE,NM,0.0069101,,,,,,,,,,,,,,,
175,FALSE,mp-696210,BH5CN2,Orthorhombic,Pna2_1,33,36,0.196925995,-0.385859969,FALSE,368.6473026,1.006732317,5.4699,FALSE,FALSE,NM,0.0011151,,,,,,,,,,,,,,,
176,TRUE,mp-1215142,AgBHC12(NF2)9,Orthorhombic,P2_12_12_1,19,168,0.150431433,-1.154306124,FALSE,2234.388913,2.175558049,3.448,TRUE,FALSE,NM,0.0038198,,,,,,,,,,,,,,,
177,FALSE,mp-1195276,LiBH34(C3N)4,Hexagonal,P6_3,173,104,0.165123839,-0.165510361,FALSE,1096.575525,0.763741331,4.2338,FALSE,FALSE,NM,0.0001926,,,,,,,,,,,,,,,
178,TRUE,mp-30148,BC2N,Orthorhombic,P222_1,17,8,0.545834749,-0.187261609,FALSE,47.44076553,3.418968165,2.1099,TRUE,FALSE,NM,0.0003188,,,,,,,,,,,,,,,
179,FALSE,mp-567593,KBH4(CN4)2,Monoclinic,P2_1/c,14,64,0.255182684,-0.228845016,FALSE,869.6441073,1.451302151,4.7685,TRUE,FALSE,NM,0.0002199,,,,,,,,,,,,,,,
180,FALSE,mp-559648,KBC4NF9,Orthorhombic,Pnma,62,64,0.407843444,-1.683202892,FALSE,921.8102724,2.03877215,6.8493,TRUE,FALSE,NM,0,,,,,,,,,,,,,,,
181,TRUE,mp-989460,B2(CN2)3,Trigonal,R32,155,11,0.189051969,-0.344109018,FALSE,263.0588731,0.894434458,2.7396,FALSE,FALSE,NM,0.0000957,,,,,,,,,,,,,,,
182,FALSE,mp-1203791,B2PH20C5N,Orthorhombic,Pca2_1,29,116,0.146640886,-0.200112712,FALSE,1254.578552,0.777286197,5.0846,TRUE,FALSE,NM,0.0000894,,,,,,,,,,,,,,,
183,TRUE,mp-1228638,B2CN2,Trigonal,R3m,160,10,0.467174152,-0.70578002,FALSE,60.20760375,3.400426224,1.0154,FALSE,FALSE,NM,0.0000027,,,,,,,,,,,,,,,
184,TRUE,mp-2455462,B2(CN2)3,Trigonal,R32,155,11,0.176037744,-0.357123243,FALSE,229.245806,1.026360851,2.2987,FALSE,FALSE,NM,0,,,,,,,,,,,,,,,
185,FALSE,mp-569303,ZnB2(CN)8,Trigonal,P-3m1,164,19,0.441449813,0.079896101,FALSE,303.601835,1.614422549,5.5259,FALSE,FALSE,NM,0.0009774,,,,,,,,,,,,,,,
186,TRUE,mp-989468,B2(CN2)3,Triclinic,P-1,2,44,0.448986963,-0.084174024,FALSE,279.4175915,3.368276413,2.4254,FALSE,FALSE,NM,0.0003139,,,,,,,,,,,,,,,
187,TRUE,mp-567699,HgB2(CN)8,Trigonal,P-3m1,164,19,0.520897412,0.212225262,FALSE,332.9573017,2.146266132,4.6143,FALSE,FALSE,NM,0.0003265,,,,,,,,,,,,,,,
188,TRUE,mp-1096872,B2(CN2)3,Orthorhombic,Pnnm,58,22,0.642678764,0.109517777,FALSE,228.8061886,2.056665706,1.8805,FALSE,FALSE,NM,0.0007006,,,,,,,,,,,,,,,
189,TRUE,mp-1376593,B2(CN2)3,Orthorhombic,Pmn2_1,31,22,0.306146955,-0.227014032,FALSE,342.400994,1.374347182,2.5371,FALSE,FALSE,NM,0,,,,,,,,,,,,,,,
190,FALSE,mp-1204652,B2H20C6N3Cl5,Trigonal,P3_121,152,216,0.208284745,-0.391239538,FALSE,2916.082859,1.138188944,0.4334,TRUE,FALSE,FM,12.0119228,,,,,,,,,,,,,,,
191,FALSE,mp-1200331,MgB2H4C8(N4O)2,Tetragonal,I-42d,122,50,0.395655036,-0.359469145,FALSE,732.9185329,1.314517184,5.3302,TRUE,FALSE,NM,0.0005516,,,,,,,,,,,,,,,
192,TRUE,mp-1097791,B2(CN2)3,Monoclinic,Pm,6,22,0.305290557,-0.227870431,FALSE,342.353212,1.374538999,2.5699,FALSE,FALSE,NM,0.0020948,,,,,,,,,,,,,,,
193,FALSE,mp-554598,B2H10C2NClO3,Triclinic,P-1,2,38,0.15617332,-0.919372343,FALSE,396.4030057,1.283353219,3.8874,FALSE,FALSE,NM,0.0010016,,,,,,,,,,,,,,,
194,FALSE,mp-1201331,Si2B2H37C12N5,Monoclinic,P2_1/c,14,232,0.125215335,-0.285897079,FALSE,2641.430889,0.827930495,3.2505,TRUE,FALSE,NM,0.086593,,,,,,,,,,,,,,,
195,TRUE,mp-989466,B2(CN2)3,Monoclinic,C2/c,15,44,0.670660027,0.13749904,FALSE,291.6020235,3.227534814,1.9255,FALSE,FALSE,NM,0.0011448,,,,,,,,,,,,,,,
196,FALSE,mp-1197013,B2AsH13C3Br3N,Monoclinic,P2_1/c,14,92,0.15476619,-0.319948961,FALSE,1430.364924,1.854674538,4.675,FALSE,FALSE,NM,0.1075605,,,,,,,,,,,,,,,
197,TRUE,mp-989459,B2(CN2)3,Monoclinic,C2/m,12,11,0.412069593,-0.121091394,FALSE,128.4652017,1.831538172,1.517,FALSE,FALSE,NM,0.0001883,,,,,,,,,,,,,,,
198,FALSE,mp-1194655,AlB2H18C4N,Monoclinic,C2/c,15,104,0.168006388,-0.179344171,FALSE,1067.115587,0.801677807,5.5447,FALSE,FALSE,NM,0.2152251,,,,,,,,,,,,,,,
199,TRUE,mp-989472,B2(CN2)3,Trigonal,R-3c,167,22,0.181809777,-0.35135121,FALSE,473.0863761,0.994697512,2.4836,TRUE,FALSE,NM,0.0004398,,,,,,,,,,,,,,,
200,FALSE,mp-1204048,B2H26C8N20Cl2O,Orthorhombic,Pbcn,60,236,0,-0.548814732,TRUE,2403.52849,1.412020955,4.1207,FALSE,FALSE,NM,0,,,,,,,,,,,,,,,
201,FALSE,mp-554977,B2H10C2NClO3,Triclinic,P-1,2,38,0.158122427,-0.917423236,FALSE,396.921241,1.281677624,4.0008,TRUE,FALSE,NM,0.0014226,,,,,,,,,,,,,,,
202,FALSE,mp-1199767,MgB2H42C26(N7O3)2,Triclinic,P-1,2,91,0.282999539,-0.273368115,FALSE,1170.958297,0.982218852,4.6877,FALSE,FALSE,NM,0.3197701,,,,,,,,,,,,,,,
203,TRUE,mp-989467,B2(CN2)3,Monoclinic,C2,5,11,2.771986867,2.23882588,FALSE,179.1344559,1.313476625,0.1452,FALSE,FALSE,NM,0.0007217,,,,,,,,,,,,,,,
204,TRUE,mp-1201311,SiB2H50C21N2,Orthorhombic,Pna2_1,33,304,0.099843082,-0.190277928,FALSE,2973.006844,0.849744086,4.3716,TRUE,FALSE,NM,0.0279822,,,,,,,,,,,,,,,
205,TRUE,mp-989461,B2(CN2)3,Trigonal,R-3c,167,22,0.198226752,-0.334934236,FALSE,322.3142843,1.459996855,2.117,TRUE,FALSE,NM,0,,,,,,,,,,,,,,,
206,FALSE,mp-558377,B2H12C3(NO)6,Monoclinic,P2_1/c,14,116,0.0045343,-1.072483776,FALSE,1079.893262,1.53637176,4.5897,FALSE,FALSE,NM,0,,,,,,,,,,,,,,,
207,FALSE,mp-568532,CuB2(CN)8,Monoclinic,C2/m,12,19,0.49904565,0.1903735,FALSE,298.5868471,1.631177223,0.896,FALSE,FALSE,FM,1.0000634,,,,,,,,,,,,,,,
208,FALSE,mp-642462,B3C10N3,Orthorhombic,Pmma,51,32,0.59003968,0.040217412,FALSE,308.9141161,2.091679402,0.1721,FALSE,FALSE,NM,0.0004727,,,,,,,,,,,,,,,
209,FALSE,mp-1199209,B3H20(CN)3,Monoclinic,P2_1/c,14,116,0.155234446,-0.278681245,FALSE,1187.483309,0.730753735,5.4136,TRUE,FALSE,NM,0.0988085,,,,,,,,,,,,,,,
210,TRUE,mp-1246452,B3C3N7,Orthorhombic,P2_12_12_1,19,104,0.393276868,-0.283427462,FALSE,2121.77364,1.042522825,3.5977,FALSE,FALSE,NM,0.0008558,,,,,,,,,,,,,,,
211,FALSE,mp-699467,B3H12CN4O,Triclinic,P-1,2,84,0.498606833,-0.250100246,FALSE,762.1669735,1.120423799,3.0203,FALSE,FALSE,NM,0.0034585,,,,,,,,,,,,,,,
212,FALSE,mp-560326,Ba5B3CNO9,Orthorhombic,C222_1,20,38,0.022954233,-2.813850678,FALSE,642.8527754,4.593126544,3.3351,FALSE,FALSE,NM,0.0003068,,,,,,,,,,,,,,,
213,FALSE,mp-1203789,MnB4H24(C2N)2,Tetragonal,I-42d,122,140,0.195214623,-0.166462828,FALSE,1312.216303,1.004403868,1.9167,FALSE,FALSE,FM,20.1353884,,,,,,,,,,,,,,,
214,FALSE,mp-1195904,AlZnB5H21C6(NO2)5,Monoclinic,Cc,9,98,0.040749923,-1.158872903,FALSE,890.6131215,1.751516539,4.6496,TRUE,FALSE,NM,0.0013368,,,,,,,,,,,,,,,
215,FALSE,mp-723094,B5H12C2NO10,Monoclinic,C2/c,15,120,0.017251435,-1.60323823,FALSE,1266.612697,1.385328153,5.6887,FALSE,FALSE,NM,0.0004539,,,,,,,,,,,,,,,
216,FALSE,mp-1195233,AlZnB5H20C5(NO2)5,Triclinic,P1,1,94,0.038339726,-1.205617407,FALSE,877.3317013,1.728750585,4.5107,FALSE,FALSE,NM,0.0005527,,,,,,,,,,,,,,,
217,FALSE,mp-1195007,AlZnB5H16C4(N2O5)2,Orthorhombic,Pbca,61,328,0.034888987,-1.342399556,FALSE,3168.466113,1.788741976,4.4958,TRUE,FALSE,NM,0.0002151,,,,,,,,,,,,,,,
218,FALSE,mp-600191,B5H15C3N,Monoclinic,P2_1/c,14,192,0.178417865,-0.160715391,FALSE,1746.296181,0.906868743,4.1616,FALSE,FALSE,NM,0.019143,,,,,,,,,,,,,,,
219,FALSE,mp-1202641,UB6H36(C2N)3,Monoclinic,P2_1/c,14,208,0.187929388,-0.213290743,FALSE,1967.520307,1.53017851,0.7744,TRUE,FALSE,FM,12.2876445,,,,,,,,,,,,,,,
220,FALSE,mp-1201564,B6H13CN4,Triclinic,P-1,2,48,0.345309468,-0.258054981,FALSE,430.4531646,1.126486607,5.2596,FALSE,FALSE,NM,0.0018129,,,,,,,,,,,,,,,
221,FALSE,mp-1196538,UB6H36(C2N)3,Monoclinic,P2_1/c,14,208,0.18584121,-0.215378921,FALSE,2047.178256,1.470637588,0.6279,FALSE,FALSE,FM,12.1847984,,,,,,,,,,,,,,,
222,FALSE,mp-560159,B6H21C5N2O,Triclinic,P-1,2,70,0.222179151,-0.284220557,FALSE,620.2929705,1.017799322,4.4939,FALSE,FALSE,NM,0.0002859,,,,,,,,,,,,,,,
223,TRUE,mp-1195917,NaB7H14C2(NO7)2,Triclinic,P-1,2,80,0.042081015,-1.698920517,FALSE,721.2202286,1.790367914,4.7153,FALSE,FALSE,NM,0.0028273,,,,,,,,,,,,,,,
224,FALSE,mp-1199287,B9H25C4NCl,Monoclinic,P2_1/c,14,160,0.173607906,-0.167027862,FALSE,1795.398676,0.813899664,3.6529,FALSE,FALSE,NM,0.0943151,,,,,,,,,,,,,,,
225,FALSE,mp-720402,B10H13CSN,Monoclinic,P2_1/c,14,104,0.163575417,-0.191478566,FALSE,1130.70964,1.0532408,2.5442,FALSE,FALSE,NM,0.0004928,,,,,,,,,,,,,,,
226,FALSE,mp-738633,AgB10H26C6N,Monoclinic,P2_1/c,14,176,0.143578527,-0.134177622,FALSE,1618.176626,1.347395925,3.8864,TRUE,FALSE,NM,0.0886782,,,,,,,,,,,,,,,
227,FALSE,mp-1204520,AgB10P2H40C15NCl2O3,Monoclinic,P2_1/c,14,296,0.299005337,-0.18794429,FALSE,3323.714919,1.261627773,2.0022,FALSE,FALSE,NM,0.0000186,,,,,,,,,,,,,,,
228,FALSE,mp-720401,B10H13CSN,Monoclinic,P2_1/c,14,104,0.16321895,-0.191835034,FALSE,1157.972792,1.028443444,2.9344,FALSE,FALSE,NM,0.0008722,,,,,,,,,,,,,,,
229,FALSE,mp-1195330,KB11H13C2NO,Monoclinic,C2/m,12,58,0.143413984,-0.418713048,FALSE,696.7664101,1.073158518,4.8833,TRUE,FALSE,NM,0.2944669,,,,,,,,,,,,,,,
230,FALSE,mp-1199984,B11H11C4SI10NF,Monoclinic,P2_1/c,14,156,0.051445637,-0.407993981,FALSE,3402.653961,2.951826019,2.213,FALSE,FALSE,NM,0.0005873,,,,,,,,,,,,,,,
231,FALSE,mp-1198154,B11H18C4S2NCl,Monoclinic,P2_1/c,14,296,0.156175331,-0.221525681,FALSE,3370.934842,1.177114593,3.5256,TRUE,FALSE,NM,0.0002704,,,,,,,,,,,,,,,
232,TRUE,mp-1226982,FeB18H42C8(SN)2,Monoclinic,C2/c,15,146,0.200930345,-0.127293176,FALSE,1442.736311,1.10724099,0.5532,FALSE,FALSE,NM,0.0004568,,,,,,,,,,,,,,,
233,FALSE,mp-1201695,B20H30C3N2,Orthorhombic,P2_12_12_1,19,220,0.167565864,-0.149486737,FALSE,2221.190596,0.928517391,3.0457,TRUE,FALSE,NM,0.2331416,,,,,,,,,,,,,,,
234,FALSE,mp-1200316,Sn4HgB44H124C24(N4Cl)2,Tetragonal,I-42m,121,207,0.171486213,-0.171768415,FALSE,2683.605195,1.081189125,2.3413,TRUE,FALSE,NM,0,,,,,,,,,,,,,,,
235,FALSE,mp-1193266,AlH8C3NCl2,Triclinic,P-1,2,30,0.097811569,-0.572866325,FALSE,458.5273495,1.129822483,5.3267,FALSE,FALSE,NM,0.0007371,,,,,,,,,,,,,,,
236,TRUE,mp-1182913,AlC5NCl,Monoclinic,P2_1/m,11,16,1.313773754,0.722220647,FALSE,419.071527,1.08170005,0.4953,FALSE,FALSE,FM,1.999764,,,,,,,,,,,,,,,
237,TRUE,mp-1229335,AlH16C2S2NO14,Monoclinic,Pc,7,72,0.145108828,-1.30777979,FALSE,791.1592827,1.550048924,3.1825,TRUE,FALSE,NM,0.0005015,,,,,,,,,,,,,,,
238,TRUE,mp-1229258,AlC4NCl2,Monoclinic,P2_1,4,16,0.912226476,0.124996662,FALSE,473.5534161,1.121654672,0.6016,FALSE,FALSE,FM,3.9999002,,,,,,,,,,,,,,,
